time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),et0_fao_evapotranspiration (mm),wind_speed_10m (km/h),soil_temperature_28_to_100cm (°C),soil_moisture_28_to_100cm (m³/m³),shortwave_radiation_instant (W/m²)
2024-01-16T21:00,7.6,95,0.00,0.00,8.4,13.3,0.325,0.0
2024-01-16T22:00,8.0,94,0.00,0.00,6.1,13.3,0.325,0.0
2024-01-16T23:00,6.9,96,0.00,0.00,8.0,13.3,0.325,0.0
2024-01-17T00:00,6.3,98,0.00,0.00,7.6,13.3,0.325,0.0
2024-01-17T01:00,6.4,98,0.00,0.00,7.0,13.3,0.325,0.0
2024-01-17T02:00,6.0,100,0.00,0.00,7.3,13.3,0.325,0.0
2024-01-17T03:00,5.7,100,0.00,0.00,6.1,13.3,0.325,0.0
2024-01-17T04:00,5.3,100,0.00,0.00,5.2,13.3,0.325,0.0
2024-01-17T05:00,5.1,100,0.00,0.00,5.4,13.3,0.325,0.0
2024-01-17T06:00,5.9,100,0.00,0.00,4.4,13.3,0.325,0.0
2024-01-17T07:00,5.5,100,0.00,0.00,5.6,13.3,0.325,0.0
2024-01-17T08:00,7.2,100,0.00,0.01,3.7,13.3,0.325,72.5
2024-01-17T09:00,8.5,98,0.00,0.05,3.7,13.3,0.325,166.3
2024-01-17T10:00,10.5,90,0.00,0.12,4.8,13.3,0.325,296.1
2024-01-17T11:00,12.5,86,0.00,0.19,3.4,13.3,0.325,404.7
2024-01-17T12:00,14.4,79,0.00,0.27,2.9,13.3,0.325,526.2
2024-01-17T13:00,16.0,72,0.00,0.30,3.1,13.3,0.325,522.4
2024-01-17T14:00,16.9,69,0.00,0.27,2.5,13.3,0.325,446.1
2024-01-17T15:00,17.1,68,0.00,0.21,3.0,13.3,0.325,316.8
2024-01-17T16:00,16.5,74,0.00,0.11,2.4,13.3,0.325,157.3
2024-01-17T17:00,15.1,78,0.00,0.04,5.0,13.3,0.325,20.3
2024-01-17T18:00,14.7,78,0.00,0.01,1.1,13.3,0.326,0.0
2024-01-17T19:00,12.2,85,0.00,0.00,4.1,13.3,0.326,0.0
2024-01-17T20:00,10.4,90,0.00,0.00,5.9,13.3,0.326,0.0
2024-01-17T21:00,9.7,93,0.00,0.00,6.3,13.3,0.326,0.0
2024-01-17T22:00,9.2,94,0.00,0.00,5.9,13.3,0.326,0.0
2024-01-17T23:00,8.5,95,0.00,0.00,6.6,13.3,0.326,0.0
2024-01-18T00:00,8.8,94,0.00,0.00,5.9,13.3,0.326,0.0
2024-01-18T01:00,11.4,89,0.00,0.00,3.9,13.3,0.326,0.0
2024-01-18T02:00,11.0,90,0.00,0.00,3.1,13.3,0.326,0.0
2024-01-18T03:00,9.9,95,0.00,0.00,1.8,13.3,0.326,0.0
2024-01-18T04:00,9.3,100,0.00,0.00,2.8,13.3,0.326,0.0
2024-01-18T05:00,9.2,100,0.00,0.00,4.2,13.3,0.326,0.0
2024-01-18T06:00,6.6,99,0.00,0.00,2.3,13.3,0.327,0.0
2024-01-18T07:00,6.9,100,0.00,0.00,2.5,13.3,0.327,0.0
2024-01-18T08:00,8.2,100,0.00,0.01,2.2,13.3,0.327,80.0
2024-01-18T09:00,9.8,98,0.00,0.06,3.1,13.3,0.327,175.2
2024-01-18T10:00,11.9,92,0.00,0.13,1.9,13.2,0.327,312.1
2024-01-18T11:00,13.9,83,0.00,0.20,3.3,13.2,0.327,407.9
2024-01-18T12:00,15.2,79,0.00,0.26,5.7,13.2,0.327,513.0
2024-01-18T13:00,16.2,76,0.00,0.29,6.6,13.2,0.327,521.6
2024-01-18T14:00,16.8,73,0.00,0.27,7.2,13.2,0.327,452.9
2024-01-18T15:00,17.0,72,0.00,0.21,8.7,13.2,0.327,326.7
2024-01-18T16:00,16.2,75,0.00,0.13,8.5,13.2,0.327,169.6
2024-01-18T17:00,13.1,90,0.00,0.03,7.1,13.3,0.327,24.5
2024-01-18T18:00,11.1,94,0.00,0.02,8.9,13.3,0.321,0.0
2024-01-18T19:00,9.8,96,0.00,0.00,10.4,13.3,0.321,0.0
2024-01-18T20:00,9.3,97,0.00,0.00,9.2,13.3,0.321,0.0
2024-01-18T21:00,8.7,98,0.00,0.00,7.1,13.3,0.321,0.0
2024-01-18T22:00,8.2,99,0.00,0.00,6.6,13.3,0.321,0.0
2024-01-18T23:00,8.1,100,0.00,0.00,6.1,13.3,0.321,0.0
2024-01-19T00:00,8.3,100,0.00,0.00,6.0,13.3,0.321,0.0
2024-01-19T01:00,8.5,100,0.00,0.00,6.8,13.3,0.321,0.0
2024-01-19T02:00,8.7,98,0.00,0.00,4.0,13.3,0.321,0.0
2024-01-19T03:00,8.6,99,0.00,0.00,4.7,13.3,0.321,0.0
2024-01-19T04:00,8.1,99,0.00,0.00,5.6,13.3,0.321,0.0
2024-01-19T05:00,7.8,98,0.00,0.00,7.9,13.3,0.321,0.0
2024-01-19T06:00,7.7,95,0.00,0.00,5.5,13.3,0.321,0.0
2024-01-19T07:00,7.7,94,0.00,0.00,4.1,13.3,0.321,0.0
2024-01-19T08:00,7.9,93,0.00,0.02,4.8,13.3,0.321,52.5
2024-01-19T09:00,9.0,94,0.00,0.05,3.7,13.3,0.321,142.9
2024-01-19T10:00,10.4,93,0.00,0.10,2.6,13.3,0.321,230.9
2024-01-19T11:00,12.5,86,0.00,0.17,5.0,13.3,0.321,365.1
2024-01-19T12:00,13.9,81,0.00,0.22,5.5,13.3,0.321,429.4
2024-01-19T13:00,15.1,75,0.00,0.25,6.2,13.3,0.321,464.2
2024-01-19T14:00,15.8,72,0.00,0.25,6.8,13.3,0.320,439.2
2024-01-19T15:00,15.7,75,0.00,0.20,7.6,13.3,0.320,328.8
2024-01-19T16:00,14.8,79,0.00,0.12,8.4,13.3,0.320,175.4
2024-01-19T17:00,12.1,92,0.00,0.03,6.5,13.3,0.320,26.6
2024-01-19T18:00,10.4,91,0.00,0.02,7.8,13.3,0.324,0.0
2024-01-19T19:00,11.6,88,0.00,0.00,3.1,13.4,0.324,0.0
2024-01-19T20:00,7.8,97,0.00,0.00,4.5,13.4,0.324,0.0
2024-01-19T21:00,8.4,95,0.00,0.00,5.8,13.4,0.324,0.0
2024-01-19T22:00,7.6,96,0.00,0.00,7.1,13.4,0.324,0.0
2024-01-19T23:00,7.0,100,0.00,0.00,6.5,13.4,0.324,0.0
2024-01-20T00:00,7.5,100,0.00,0.00,4.1,13.4,0.324,0.0
2024-01-20T01:00,7.4,100,0.00,0.00,2.2,13.4,0.324,0.0
2024-01-20T02:00,7.5,100,0.00,0.00,1.5,13.4,0.324,0.0
2024-01-20T03:00,7.5,99,0.00,0.00,1.5,13.4,0.324,0.0
2024-01-20T04:00,7.7,99,0.00,0.00,2.0,13.4,0.324,0.0
2024-01-20T05:00,8.3,98,0.00,0.00,2.6,13.4,0.324,0.0
2024-01-20T06:00,8.0,98,0.00,0.00,2.3,13.4,0.323,0.0
2024-01-20T07:00,8.3,98,0.00,0.00,1.0,13.4,0.323,0.0
2024-01-20T08:00,8.4,99,0.00,0.02,0.4,13.4,0.323,44.5
2024-01-20T09:00,9.4,92,0.00,0.05,2.6,13.4,0.323,126.1
2024-01-20T10:00,10.4,89,0.00,0.10,1.9,13.4,0.323,218.3
2024-01-20T11:00,11.6,82,0.00,0.16,2.3,13.4,0.323,346.9
2024-01-20T12:00,13.0,74,0.00,0.22,3.4,13.4,0.323,433.6
2024-01-20T13:00,14.1,71,0.00,0.25,5.0,13.4,0.323,460.5
2024-01-20T14:00,14.9,67,0.00,0.25,6.3,13.4,0.323,438.6
2024-01-20T15:00,15.0,67,0.00,0.20,7.4,13.4,0.323,330.9
2024-01-20T16:00,14.4,69,0.00,0.13,6.8,13.4,0.323,174.5
2024-01-20T17:00,11.2,87,0.00,0.04,8.2,13.4,0.322,28.4
2024-01-20T18:00,8.9,91,0.00,0.02,6.4,13.4,0.324,0.0
2024-01-20T19:00,8.3,92,0.00,0.00,7.1,13.4,0.324,0.0
2024-01-20T20:00,8.1,93,0.00,0.00,8.4,13.4,0.324,0.0
2024-01-20T21:00,7.7,94,0.00,0.00,7.2,13.4,0.324,0.0
2024-01-20T22:00,7.4,95,0.00,0.00,6.6,13.4,0.324,0.0
2024-01-20T23:00,6.9,96,0.00,0.00,6.3,13.4,0.324,0.0
2024-01-21T00:00,6.6,97,0.00,0.00,7.2,13.4,0.324,0.0
2024-01-21T01:00,6.4,98,0.00,0.00,8.7,13.4,0.323,0.0
2024-01-21T02:00,6.0,99,0.00,0.00,8.4,13.4,0.323,0.0
2024-01-21T03:00,5.7,99,0.00,0.00,7.8,13.4,0.323,0.0
2024-01-21T04:00,5.1,99,0.00,0.00,8.0,13.4,0.323,0.0
2024-01-21T05:00,4.7,99,0.00,0.00,9.0,13.4,0.323,0.0
2024-01-21T06:00,5.1,100,0.00,0.00,7.4,13.4,0.324,0.0
2024-01-21T07:00,5.9,100,0.00,0.00,8.7,13.4,0.324,0.0
2024-01-21T08:00,6.7,99,0.00,0.01,9.3,13.4,0.324,59.7
2024-01-21T09:00,7.5,99,0.00,0.04,11.8,13.4,0.324,132.4
2024-01-21T10:00,8.8,94,0.00,0.08,11.9,13.4,0.324,236.5
2024-01-21T11:00,10.7,85,0.00,0.14,12.0,13.4,0.324,334.1
2024-01-21T12:00,12.2,79,0.00,0.19,12.5,13.4,0.323,409.2
2024-01-21T13:00,13.7,71,0.00,0.24,14.3,13.4,0.323,489.9
2024-01-21T14:00,14.1,70,0.00,0.24,14.3,13.4,0.323,447.2
2024-01-21T15:00,14.2,69,0.00,0.20,13.2,13.4,0.323,331.3
2024-01-21T16:00,13.6,72,0.00,0.13,11.5,13.4,0.323,178.9
2024-01-21T17:00,11.6,83,0.00,0.04,7.4,13.4,0.323,30.6
2024-01-21T18:00,7.9,91,0.00,0.01,6.2,13.4,0.321,0.0
2024-01-21T19:00,7.7,93,0.00,0.00,8.6,13.4,0.321,0.0
2024-01-21T20:00,7.3,94,0.00,0.00,7.8,13.4,0.321,0.0
2024-01-21T21:00,7.1,94,0.00,0.00,7.3,13.4,0.321,0.0
2024-01-21T22:00,6.7,95,0.00,0.00,5.9,13.4,0.321,0.0
2024-01-21T23:00,5.4,96,0.00,0.00,8.6,13.4,0.321,0.0
2024-01-22T00:00,4.8,98,0.00,0.00,8.6,13.4,0.321,0.0
2024-01-22T01:00,5.5,100,0.00,0.00,5.8,13.3,0.321,0.0
2024-01-22T02:00,5.4,100,0.00,0.00,7.4,13.3,0.321,0.0
2024-01-22T03:00,5.0,100,0.00,0.00,6.7,13.3,0.321,0.0
2024-01-22T04:00,4.7,100,0.00,0.00,6.5,13.3,0.321,0.0
2024-01-22T05:00,4.5,99,0.00,0.00,5.9,13.3,0.321,0.0
2024-01-22T06:00,4.0,100,0.00,0.00,5.4,13.3,0.321,0.0
2024-01-22T07:00,4.0,99,0.00,0.00,4.7,13.3,0.321,0.0
2024-01-22T08:00,4.7,97,0.00,0.01,4.1,13.3,0.321,59.3
2024-01-22T09:00,5.8,96,0.00,0.05,3.4,13.3,0.320,156.7
2024-01-22T10:00,8.1,86,0.00,0.12,4.2,13.3,0.320,306.1
2024-01-22T11:00,9.9,80,0.00,0.19,4.7,13.3,0.320,441.1
2024-01-22T12:00,10.9,77,0.00,0.24,5.7,13.3,0.320,523.5
2024-01-22T13:00,11.8,75,0.00,0.24,6.1,13.3,0.320,477.3
2024-01-22T14:00,12.5,72,0.00,0.22,5.6,13.3,0.320,417.7
2024-01-22T15:00,12.6,72,0.00,0.16,4.0,13.3,0.320,262.6
2024-01-22T16:00,12.6,74,0.00,0.10,2.9,13.3,0.320,157.8
2024-01-22T17:00,12.1,76,0.00,0.04,2.8,13.3,0.320,29.1
2024-01-22T18:00,7.6,88,0.00,0.02,4.4,13.2,0.320,0.0
2024-01-22T19:00,6.0,94,0.00,0.00,5.7,13.2,0.320,0.0
2024-01-22T20:00,6.0,93,0.00,0.00,3.7,13.2,0.320,0.0
2024-01-22T21:00,5.6,95,0.00,0.00,5.2,13.2,0.320,0.0
2024-01-22T22:00,4.8,96,0.00,0.00,5.9,13.2,0.320,0.0
2024-01-22T23:00,4.0,98,0.00,0.00,4.6,13.2,0.320,0.0
2024-01-23T00:00,3.3,99,0.00,0.00,3.1,13.2,0.320,0.0
2024-01-23T01:00,3.1,97,0.00,0.00,2.6,13.2,0.320,0.0
2024-01-23T02:00,3.5,100,0.00,0.00,3.9,13.2,0.320,0.0
2024-01-23T03:00,3.7,100,0.00,0.00,4.6,13.2,0.320,0.0
2024-01-23T04:00,3.5,100,0.00,0.00,4.1,13.2,0.320,0.0
2024-01-23T05:00,3.9,100,0.00,0.00,3.4,13.2,0.320,0.0
2024-01-23T06:00,5.0,100,0.00,0.00,3.4,13.2,0.321,0.0
2024-01-23T07:00,4.8,100,0.00,0.00,2.9,13.2,0.321,0.0
2024-01-23T08:00,5.3,99,0.00,0.01,2.5,13.2,0.321,68.5
2024-01-23T09:00,6.9,99,0.00,0.06,1.8,13.2,0.321,181.0
2024-01-23T10:00,8.4,90,0.00,0.11,1.9,13.2,0.321,280.9
2024-01-23T11:00,10.9,82,0.00,0.20,3.6,13.1,0.321,462.5
2024-01-23T12:00,12.5,77,0.00,0.27,5.5,13.1,0.321,571.6
2024-01-23T13:00,13.7,73,0.00,0.29,5.8,13.1,0.321,556.6
2024-01-23T14:00,14.4,69,0.00,0.27,5.5,13.1,0.321,482.0
2024-01-23T15:00,14.6,70,0.00,0.21,6.6,13.1,0.321,353.7
2024-01-23T16:00,14.1,71,0.00,0.13,6.9,13.1,0.321,190.5
2024-01-23T17:00,11.0,87,0.00,0.04,7.2,13.1,0.321,35.5
2024-01-23T18:00,7.7,94,0.00,0.01,10.5,13.1,0.325,0.0
2024-01-23T19:00,6.8,96,0.00,0.00,10.1,13.1,0.325,0.0
2024-01-23T20:00,7.2,96,0.00,0.00,6.8,13.1,0.325,0.0
2024-01-23T21:00,7.1,97,0.00,0.00,7.1,13.1,0.325,0.0
2024-01-23T22:00,6.4,99,0.00,0.00,6.0,13.1,0.325,0.0
2024-01-23T23:00,6.0,100,0.00,0.00,5.7,13.1,0.324,0.0
2024-01-24T00:00,6.0,100,0.00,0.00,6.2,13.1,0.324,0.0
2024-01-24T01:00,5.4,99,0.00,0.00,4.7,13.1,0.324,0.0
2024-01-24T02:00,5.1,100,0.00,0.00,4.3,13.1,0.324,0.0
2024-01-24T03:00,4.7,100,0.00,0.00,5.0,13.1,0.324,0.0
2024-01-24T04:00,4.2,100,0.00,0.00,6.4,13.1,0.324,0.0
2024-01-24T05:00,4.0,100,0.00,0.00,7.9,13.0,0.324,0.0
2024-01-24T06:00,4.2,100,0.00,0.00,5.5,13.0,0.324,0.0
2024-01-24T07:00,4.2,99,0.00,0.00,6.4,13.0,0.324,0.0
2024-01-24T08:00,5.0,98,0.00,0.01,6.8,13.0,0.324,68.1
2024-01-24T09:00,6.5,98,0.00,0.05,5.4,13.0,0.324,160.3
2024-01-24T10:00,8.7,93,0.00,0.11,3.1,13.0,0.324,288.8
2024-01-24T11:00,11.2,84,0.00,0.19,2.7,13.0,0.324,417.6
2024-01-24T12:00,13.3,78,0.00,0.27,6.7,13.0,0.324,567.5
2024-01-24T13:00,14.6,73,0.00,0.29,8.9,13.0,0.324,561.6
2024-01-24T14:00,15.2,71,0.00,0.27,9.0,13.0,0.324,487.9
2024-01-24T15:00,15.3,68,0.00,0.22,9.2,13.0,0.324,355.8
2024-01-24T16:00,14.7,71,0.00,0.14,9.1,13.0,0.324,192.7
2024-01-24T17:00,11.9,86,0.00,0.04,6.4,13.0,0.324,37.4
2024-01-24T18:00,7.4,94,0.00,0.01,8.9,12.9,0.332,0.0
2024-01-24T19:00,6.3,97,0.00,0.00,7.6,12.9,0.332,0.0
2024-01-24T20:00,7.0,97,0.00,0.00,9.2,12.9,0.332,0.0
2024-01-24T21:00,7.0,96,0.00,0.00,8.4,12.9,0.332,0.0
2024-01-24T22:00,6.4,97,0.00,0.00,6.4,12.9,0.332,0.0
2024-01-24T23:00,5.4,98,0.00,0.00,5.1,12.9,0.332,0.0
2024-01-25T00:00,4.5,99,0.00,0.00,5.7,12.9,0.332,0.0
2024-01-25T01:00,4.0,100,0.00,0.00,8.2,12.9,0.332,0.0
2024-01-25T02:00,4.0,100,0.00,0.00,7.3,12.9,0.332,0.0
2024-01-25T03:00,3.8,100,0.00,0.00,7.6,12.9,0.332,0.0
2024-01-25T04:00,3.4,100,0.00,0.00,6.9,12.9,0.332,0.0
2024-01-25T05:00,3.6,98,0.00,0.00,6.4,12.9,0.332,0.0
2024-01-25T06:00,4.3,97,0.00,0.00,1.0,12.9,0.332,0.0
2024-01-25T07:00,4.5,95,0.00,0.00,4.1,12.9,0.332,0.0
2024-01-25T08:00,5.1,92,0.00,0.02,4.0,12.9,0.332,79.0
2024-01-25T09:00,7.4,83,0.00,0.07,0.4,12.9,0.332,213.9
2024-01-25T10:00,9.5,76,0.00,0.14,1.4,12.9,0.332,349.2
2024-01-25T11:00,11.2,73,0.00,0.22,2.2,12.9,0.332,476.4
2024-01-25T12:00,13.0,69,0.00,0.27,3.7,12.8,0.331,544.1
2024-01-25T13:00,14.0,68,0.00,0.27,5.9,12.8,0.331,505.1
2024-01-25T14:00,14.6,67,0.00,0.23,6.5,12.8,0.331,392.4
2024-01-25T15:00,13.9,72,0.00,0.13,10.1,12.8,0.331,177.7
2024-01-25T16:00,13.3,76,0.00,0.08,7.3,12.8,0.331,100.4
2024-01-25T17:00,11.9,86,0.00,0.03,4.5,12.8,0.331,22.1
2024-01-25T18:00,10.1,92,0.00,0.02,6.3,12.8,0.334,0.0
2024-01-25T19:00,9.2,93,0.00,0.00,6.0,12.8,0.334,0.0
2024-01-25T20:00,9.3,94,0.00,0.00,2.5,12.8,0.334,0.0
2024-01-25T21:00,10.4,92,0.00,0.00,2.9,12.8,0.334,0.0
2024-01-25T22:00,8.4,98,0.00,0.00,6.1,12.8,0.334,0.0
2024-01-25T23:00,8.7,98,0.00,0.00,3.7,12.8,0.334,0.0
2024-01-26T00:00,9.0,97,0.00,0.00,5.6,12.8,0.334,0.0
2024-01-26T01:00,8.8,96,0.00,0.00,9.8,12.8,0.334,0.0
2024-01-26T02:00,9.0,97,0.00,0.00,12.8,12.8,0.334,0.0
2024-01-26T03:00,8.9,95,0.10,0.00,6.6,12.8,0.334,0.0
2024-01-26T04:00,7.7,93,0.10,0.00,8.2,12.8,0.334,0.0
2024-01-26T05:00,7.9,91,0.00,0.00,7.2,12.8,0.334,0.0
2024-01-26T06:00,7.5,86,0.00,0.00,8.6,12.8,0.334,0.0
2024-01-26T07:00,6.6,85,0.00,0.00,10.3,12.8,0.334,0.0
2024-01-26T08:00,9.5,76,0.00,0.03,4.8,12.8,0.334,95.3
2024-01-26T09:00,11.7,72,0.00,0.10,2.5,12.8,0.334,262.3
2024-01-26T10:00,14.1,64,0.00,0.19,1.4,12.8,0.334,423.3
2024-01-26T11:00,16.0,56,0.00,0.28,3.2,12.8,0.333,532.0
2024-01-26T12:00,17.1,55,0.00,0.33,5.4,12.8,0.333,583.0
2024-01-26T13:00,17.6,54,0.00,0.32,7.0,12.8,0.333,531.6
2024-01-26T14:00,17.8,54,0.00,0.30,8.5,12.8,0.333,470.7
2024-01-26T15:00,17.8,56,0.00,0.24,8.4,12.8,0.333,353.2
2024-01-26T16:00,17.0,63,0.00,0.15,6.9,12.8,0.333,196.9
2024-01-26T17:00,13.7,78,0.00,0.05,7.4,12.8,0.333,40.0
2024-01-26T18:00,12.0,84,0.00,0.02,7.4,12.8,0.325,0.0
2024-01-26T19:00,11.5,85,0.00,0.00,7.4,12.8,0.325,0.0
2024-01-26T20:00,11.1,87,0.00,0.00,8.4,12.8,0.325,0.0
2024-01-26T21:00,10.4,90,0.00,0.00,7.6,12.9,0.325,0.0
2024-01-26T22:00,9.2,91,0.00,0.00,8.1,12.9,0.325,0.0
2024-01-26T23:00,8.7,91,0.00,0.00,8.4,12.9,0.325,0.0
2024-01-27T00:00,9.7,86,0.00,0.00,7.9,12.9,0.325,0.0
2024-01-27T01:00,9.5,86,0.00,0.00,8.4,12.9,0.325,0.0
2024-01-27T02:00,9.2,86,0.00,0.00,8.4,12.9,0.325,0.0
2024-01-27T03:00,9.0,87,0.00,0.00,10.8,12.9,0.325,0.0
2024-01-27T04:00,8.6,88,0.00,0.00,9.7,12.9,0.325,0.0
2024-01-27T05:00,8.0,90,0.00,0.00,8.9,12.9,0.325,0.0
2024-01-27T06:00,8.1,92,0.00,0.00,7.4,12.9,0.325,0.0
2024-01-27T07:00,7.2,94,0.00,0.00,8.6,12.9,0.325,0.0
2024-01-27T08:00,9.3,88,0.00,0.02,6.1,12.9,0.325,92.8
2024-01-27T09:00,11.3,83,0.00,0.08,5.8,12.9,0.325,223.7
2024-01-27T10:00,13.4,79,0.00,0.16,4.7,12.9,0.325,369.5
2024-01-27T11:00,15.8,72,0.00,0.26,6.2,12.9,0.325,514.9
2024-01-27T12:00,17.5,66,0.00,0.32,8.7,12.9,0.325,577.9
2024-01-27T13:00,18.4,59,0.00,0.32,11.2,12.9,0.325,529.8
2024-01-27T14:00,18.8,55,0.00,0.31,12.1,12.9,0.325,465.4
2024-01-27T15:00,18.7,55,0.00,0.26,11.1,12.9,0.325,358.8
2024-01-27T16:00,17.9,63,0.00,0.16,7.2,12.9,0.324,199.0
2024-01-27T17:00,14.6,80,0.00,0.06,8.6,12.9,0.324,42.7
2024-01-27T18:00,12.5,84,0.00,0.03,9.2,13.0,0.317,0.0
2024-01-27T19:00,12.1,86,0.00,0.00,8.7,13.0,0.317,0.0
2024-01-27T20:00,11.9,87,0.00,0.00,5.1,13.0,0.317,0.0
2024-01-27T21:00,11.6,86,0.00,0.00,6.3,13.0,0.317,0.0
2024-01-27T22:00,11.2,86,0.00,0.00,6.3,13.0,0.317,0.0
2024-01-27T23:00,10.6,87,0.00,0.00,5.7,13.0,0.317,0.0
2024-01-28T00:00,9.9,87,0.00,0.00,8.0,13.0,0.317,0.0
2024-01-28T01:00,9.8,87,0.00,0.00,7.6,13.0,0.317,0.0
2024-01-28T02:00,9.7,83,0.00,0.00,7.6,13.0,0.317,0.0
2024-01-28T03:00,10.8,80,0.00,0.00,6.5,13.0,0.317,0.0
2024-01-28T04:00,9.2,87,0.00,0.00,6.3,13.1,0.317,0.0
2024-01-28T05:00,8.3,90,0.00,0.00,6.8,13.1,0.317,0.0
2024-01-28T06:00,8.1,92,0.00,0.00,5.5,13.1,0.315,0.0
2024-01-28T07:00,8.2,93,0.00,0.01,3.6,13.1,0.315,0.0
2024-01-28T08:00,10.1,91,0.00,0.02,6.1,13.1,0.315,97.7
2024-01-28T09:00,13.0,82,0.00,0.09,4.7,13.1,0.315,241.3
2024-01-28T10:00,15.0,75,0.00,0.18,5.6,13.1,0.315,379.6
2024-01-28T11:00,16.5,70,0.00,0.24,6.1,13.1,0.315,467.7
2024-01-28T12:00,17.6,65,0.00,0.29,6.5,13.1,0.315,509.5
2024-01-28T13:00,18.4,62,0.00,0.30,6.9,13.1,0.315,491.8
2024-01-28T14:00,19.0,61,0.00,0.31,6.9,13.1,0.315,489.8
2024-01-28T15:00,19.0,60,0.00,0.25,6.5,13.1,0.315,366.1
2024-01-28T16:00,18.4,64,0.00,0.16,5.0,13.1,0.315,201.9
2024-01-28T17:00,15.4,79,0.00,0.06,7.4,13.1,0.315,44.6
2024-01-28T18:00,14.1,87,0.00,0.02,9.2,13.1,0.315,0.0
2024-01-28T19:00,13.3,89,0.00,0.00,8.7,13.1,0.315,0.0
2024-01-28T20:00,12.6,90,0.00,0.00,8.9,13.1,0.315,0.0
2024-01-28T21:00,12.0,91,0.00,0.00,9.7,13.1,0.315,0.0
2024-01-28T22:00,11.7,91,0.00,0.00,10.5,13.2,0.315,0.0
2024-01-28T23:00,11.5,91,0.00,0.00,10.6,13.2,0.315,0.0
2024-01-29T00:00,11.2,91,0.00,0.00,9.0,13.2,0.315,0.0
2024-01-29T01:00,10.6,92,0.00,0.00,7.7,13.2,0.315,0.0
2024-01-29T02:00,10.3,91,0.00,0.00,7.1,13.2,0.315,0.0
2024-01-29T03:00,10.0,91,0.00,0.00,7.1,13.2,0.315,0.0
2024-01-29T04:00,9.7,92,0.00,0.00,6.8,13.2,0.315,0.0
2024-01-29T05:00,9.3,92,0.00,0.00,6.2,13.2,0.315,0.0
2024-01-29T06:00,9.0,94,0.00,0.00,5.8,13.2,0.314,0.0
2024-01-29T07:00,8.5,94,0.00,0.01,4.4,13.2,0.314,0.0
2024-01-29T08:00,10.1,93,0.00,0.02,6.6,13.2,0.314,104.3
2024-01-29T09:00,12.8,87,0.00,0.09,4.0,13.2,0.314,256.3
2024-01-29T10:00,15.4,75,0.00,0.20,2.2,13.2,0.314,425.1
2024-01-29T11:00,17.3,65,0.00,0.28,3.2,13.2,0.314,531.9
2024-01-29T12:00,18.6,58,0.00,0.34,4.1,13.2,0.314,584.1
2024-01-29T13:00,19.3,55,0.00,0.35,5.4,13.3,0.314,570.2
2024-01-29T14:00,19.5,54,0.00,0.32,6.4,13.3,0.314,493.8
2024-01-29T15:00,19.4,53,0.00,0.26,6.2,13.3,0.313,363.0
2024-01-29T16:00,18.7,57,0.00,0.16,4.9,13.3,0.313,201.7
2024-01-29T17:00,16.0,73,0.00,0.07,7.5,13.3,0.313,46.5
2024-01-29T18:00,13.1,82,0.00,0.03,9.5,13.3,0.308,0.0
2024-01-29T19:00,13.2,80,0.00,0.00,7.7,13.3,0.308,0.0
2024-01-29T20:00,12.5,83,0.00,0.01,10.1,13.3,0.308,0.0
2024-01-29T21:00,12.0,85,0.00,0.00,10.6,13.3,0.308,0.0
2024-01-29T22:00,11.7,84,0.00,0.00,9.0,13.4,0.308,0.0
2024-01-29T23:00,11.3,83,0.00,0.00,8.9,13.4,0.308,0.0
2024-01-30T00:00,10.9,83,0.00,0.00,9.7,13.4,0.308,0.0
2024-01-30T01:00,10.2,86,0.00,0.00,9.7,13.4,0.308,0.0
2024-01-30T02:00,9.7,89,0.00,0.00,7.1,13.4,0.308,0.0
2024-01-30T03:00,8.9,91,0.00,0.00,6.9,13.4,0.308,0.0
2024-01-30T04:00,8.4,91,0.00,0.00,8.7,13.4,0.308,0.0
2024-01-30T05:00,8.9,90,0.00,0.00,6.2,13.4,0.307,0.0
2024-01-30T06:00,8.5,95,0.00,0.00,5.1,13.4,0.308,0.0
2024-01-30T07:00,8.4,96,0.00,0.01,7.1,13.4,0.308,0.0
2024-01-30T08:00,10.5,89,0.00,0.03,6.5,13.4,0.308,96.3
2024-01-30T09:00,12.5,85,0.00,0.09,5.8,13.4,0.308,222.8
2024-01-30T10:00,14.9,80,0.00,0.17,3.3,13.4,0.308,371.3
2024-01-30T11:00,16.8,74,0.00,0.26,3.4,13.4,0.308,490.1
2024-01-30T12:00,18.5,64,0.00,0.34,4.7,13.4,0.307,589.3
2024-01-30T13:00,19.2,58,0.00,0.35,9.1,13.5,0.307,575.2
2024-01-30T14:00,19.3,55,0.00,0.31,8.9,13.5,0.307,464.2
2024-01-30T15:00,19.1,56,0.00,0.26,9.2,13.5,0.307,359.9
2024-01-30T16:00,18.2,61,0.00,0.17,9.8,13.5,0.307,204.6
2024-01-30T17:00,16.0,73,0.00,0.07,7.7,13.5,0.307,48.0
2024-01-30T18:00,14.6,80,0.00,0.03,8.9,13.5,0.310,0.0
2024-01-30T19:00,13.1,84,0.00,0.00,8.8,13.5,0.310,0.0
2024-01-30T20:00,12.6,88,0.00,0.00,8.3,13.5,0.310,0.0
2024-01-30T21:00,11.9,90,0.00,0.00,6.4,13.5,0.310,0.0
2024-01-30T22:00,11.7,90,0.00,0.00,8.9,13.5,0.310,0.0
